"8192";"456";"4";"88"
"8193";"456";"5";"73"
"8194";"296";"31";"72"
"8195";"361";"5";"73"
"8196";"296";"11";"73"
"8197";"458";"20";"94"
"8198";"361";"6";"66"
"8199";"493";"1";"94"
"8200";"462";"1";"66"
"8201";"361";"7";"74"
"8202";"485";"28";"86"
"8203";"361";"8";"59"
"8204";"361";"9";"58"
"8205";"361";"10";"80"
"8206";"361";"11";"69"
"8207";"361";"12";"33"
"8208";"478";"16";"98"
"8209";"485";"29";"67"
"8210";"497";"1";"86"
"8211";"499";"2";"85"
"8212";"361";"13";"53"
"8213";"361";"14";"57"
"8214";"485";"30";"65"
"8215";"497";"2";"91"
"8216";"499";"3";"76"
"8217";"478";"17";"98"
"8218";"499";"4";"91"
"8219";"361";"15";"48"
"8220";"490";"9";"69"
"8221";"478";"18";"97"
"8222";"361";"16";"81"
"8223";"490";"10";"77"
"8224";"499";"5";"78"
"8225";"478";"19";"75"
"8226";"490";"11";"75"
"8227";"478";"20";"79"
"8228";"490";"12";"64"
"8229";"499";"6";"100"
"8230";"499";"7";"100"
"8231";"485";"34";"70"
"8232";"499";"8";"97"
"8233";"485";"35";"56"
"8234";"499";"9";"82"
"8235";"485";"36";"41"
"8236";"475";"13";"89"
"8237";"499";"10";"73"
"8238";"478";"21";"74"
"8239";"465";"3";"85"
"8240";"478";"22";"79"
"8241";"465";"6";"83"
"8242";"465";"9";"84"
"8243";"465";"10";"90"
"8244";"465";"13";"81"
"8245";"465";"18";"84"
"8246";"465";"21";"74"
"8247";"296";"13";"81"
"8248";"471";"23";"74"
"8249";"457";"13";"69"
"8250";"457";"14";"69"
"8251";"296";"14";"69"
"8252";"493";"2";"91"
"8253";"499";"11";"82"
"8254";"499";"12";"100"
"8255";"499";"13";"67"
"8256";"478";"23";"85"
"8257";"499";"14";"82"
"8258";"478";"24";"74"
"8259";"499";"15";"76"
"8260";"478";"25";"71"
"8261";"458";"21";"82"
"8262";"478";"27";"77"
"8263";"499";"16";"79"
"8264";"499";"17";"77"
"8265";"499";"18";"77"
"8266";"478";"28";"73"
"8267";"499";"19";"58"
"8268";"499";"20";"82"
"8269";"478";"29";"71"
"8270";"478";"33";"72"
"8271";"429";"22";"94"
"8272";"429";"23";"88"
"8273";"499";"21";"81"
"8274";"499";"22";"70"
"8275";"499";"23";"68"
"8276";"499";"24";"74"
"8277";"499";"25";"82"
"8278";"465";"35";"81"
"8279";"465";"33";"79"
"8280";"465";"27";"89"
"8281";"445";"11";"78"
"8282";"445";"12";"51"
"8283";"445";"13";"72"
"8284";"445";"14";"70"
"8285";"499";"26";"62"
"8286";"499";"27";"73"
"8287";"499";"28";"80"
"8288";"499";"29";"89"
"8289";"499";"30";"93"
"8290";"499";"31";"78"
"8291";"499";"32";"79"
"8292";"462";"5";"61"
"8293";"499";"33";"72"
"8294";"499";"34";"52"
"8295";"499";"35";"81"
"8296";"499";"36";"70"
"8297";"458";"22";"85"
"8298";"497";"3";"94"
"8299";"463";"1";"81"
"8300";"463";"2";"76"
"8301";"296";"15";"87"
"8302";"296";"17";"83"
"8303";"478";"32";"100"
"8304";"478";"30";"100"
"8305";"471";"24";"85"
"8306";"471";"25";"79"
"8307";"471";"26";"95"
"8308";"408";"25";"53"
"8309";"408";"33";"54"
"8310";"296";"19";"85"
"8311";"458";"23";"88"
"8312";"458";"24";"70"
"8313";"458";"25";"59"
"8314";"478";"1";"100"
"8315";"296";"23";"85"
"8316";"493";"3";"97"
"8317";"492";"9";"98"
"8318";"492";"10";"90"
"8319";"478";"31";"88"
"8320";"296";"24";"74"
"8321";"497";"4";"84"
"8322";"296";"34";"67"
"8323";"296";"30";"63"
"8324";"501";"1";"69"
"8325";"501";"2";"82"
"8326";"501";"3";"76"
"8327";"501";"4";"81"
"8328";"296";"25";"76"
"8329";"501";"5";"76"
"8330";"296";"27";"70"
"8331";"501";"6";"66"
"8332";"501";"7";"77"
"8333";"501";"8";"93"
"8334";"501";"9";"82"
"8335";"501";"10";"70"
"8336";"491";"1";"94"
"8337";"429";"24";"72"
"8338";"481";"1";"100"
"8339";"481";"2";"97"
"8340";"481";"3";"94"
"8341";"429";"25";"88"
"8342";"410";"1";"62"
"8343";"501";"11";"63"
"8344";"501";"12";"56"
"8345";"490";"13";"61"
"8346";"490";"14";"72"
"8347";"490";"15";"72"
"8348";"490";"16";"63"
"8349";"462";"2";"85"
"8350";"462";"3";"82"
"8351";"494";"3";"85"
"8352";"494";"4";"75"
"8353";"4";"32";"0"
"8354";"485";"32";"83"
"8355";"458";"26";"81"
"8356";"458";"27";"89"
"8357";"4";"29";"0"
"8358";"498";"3";"74"
"8359";"498";"4";"72"
"8360";"498";"6";"55"
"8361";"498";"7";"87"
"8362";"410";"2";"65"
"8363";"498";"8";"90"
"8364";"498";"9";"36"
"8365";"410";"3";"76"
"8366";"494";"5";"81"
"8367";"496";"5";"98"
"8368";"458";"28";"71"
"8369";"458";"29";"64"
"8370";"458";"30";"67"
"8371";"336";"3";"76"
"8372";"458";"31";"81"
"8373";"458";"32";"75"
"8374";"458";"34";"77"
"8375";"497";"5";"80"
"8376";"491";"2";"82"
"8377";"336";"4";"75"
"8378";"336";"5";"83"
"8379";"458";"35";"61"
"8380";"458";"36";"70"
"8381";"496";"6";"83"
"8382";"496";"7";"61"
"8383";"469";"12";"74"
"8384";"419";"9";"78"
"8385";"419";"10";"90"
"8386";"419";"11";"75"
"8387";"448";"12";"77"
"8388";"448";"13";"83"
"8389";"448";"14";"80"
"8390";"448";"15";"83"
"8391";"336";"6";"41"
"8392";"336";"7";"68"
"8393";"336";"8";"66"
"8394";"507";"1";"59"
"8395";"498";"11";"80"
"8396";"507";"2";"71"
"8397";"309";"25";"62"
"8398";"490";"17";"72"
"8399";"490";"18";"77"
"8400";"490";"19";"77"
"8401";"490";"20";"82"
"8402";"489";"6";"83"
"8403";"490";"21";"52"
"8404";"490";"22";"62"
"8405";"336";"9";"58"
"8406";"336";"10";"70"
"8407";"491";"3";"91"
"8408";"483";"4";"88"
"8409";"483";"5";"98"
"8410";"483";"6";"93"
"8411";"483";"7";"90"
"8412";"483";"8";"90"
"8413";"483";"1";"91"
"8414";"493";"4";"84"
"8415";"412";"9";"47"
"8416";"469";"13";"72"
"8417";"511";"1";"72"
"8418";"519";"2";"85"
"8419";"519";"3";"97"
"8420";"511";"4";"66"
"8421";"511";"9";"69"
"8422";"519";"4";"91"
"8423";"519";"5";"88"
"8424";"519";"6";"76"
"8425";"496";"8";"79"
"8426";"469";"15";"74"
"8427";"491";"4";"94"
"8428";"507";"3";"56"
"8429";"507";"4";"75"
"8430";"507";"36";"42"
"8431";"507";"16";"86"
"8432";"507";"23";"59"
"8433";"494";"6";"76"
"8434";"483";"9";"80"
"8435";"483";"10";"83"
"8436";"483";"11";"88"
"8437";"491";"5";"80"
"8438";"434";"20";"91"
"8439";"434";"21";"68"
"8440";"494";"7";"77"
"8441";"484";"1";"75"
"8442";"336";"11";"88"
"8443";"484";"5";"76"
"8444";"507";"5";"61"
"8445";"507";"6";"59"
"8446";"494";"8";"77"
"8447";"429";"26";"64"
"8448";"429";"27";"82"
"8449";"510";"1";"19"
"8450";"507";"7";"81"
"8451";"507";"8";"66"
"8452";"336";"12";"79"
"8453";"336";"13";"69"
"8454";"336";"14";"67"
"8455";"515";"1";"79"
"8456";"515";"2";"79"
"8457";"515";"3";"78"
"8458";"515";"4";"84"
"8459";"515";"5";"49"
"8460";"515";"6";"90"
"8461";"515";"7";"71"
"8462";"515";"8";"97"
"8463";"515";"9";"60"
"8464";"515";"10";"83"
"8465";"515";"11";"73"
"8466";"522";"1";"84"
"8467";"522";"2";"71"
"8468";"445";"15";"59"
"8469";"445";"16";"79"
"8470";"522";"3";"76"
"8471";"522";"4";"94"
"8472";"522";"5";"90"
"8473";"507";"9";"51"
"8474";"412";"10";"60"
"8475";"412";"11";"76"
"8476";"412";"12";"56"
"8477";"471";"27";"80"
"8478";"471";"28";"82"
"8479";"471";"29";"78"
"8480";"471";"30";"57"
"8481";"522";"6";"83"
"8482";"471";"31";"81"
"8483";"522";"7";"87"
"8484";"507";"29";"33"
"8485";"507";"18";"61"
"8486";"420";"3";"78"
"8487";"463";"3";"62"
"8488";"522";"8";"90"
"8489";"522";"9";"80"
"8490";"522";"10";"77"
"8491";"498";"12";"82"
"8492";"498";"13";"75"
"8493";"498";"17";"64"
"8494";"491";"6";"90"
"8495";"507";"10";"73"
"8496";"491";"7";"94"
"8497";"507";"11";"80"
"8498";"507";"12";"59"
"8499";"493";"5";"73"
"8500";"490";"23";"56"
"8501";"490";"24";"76"
"8502";"471";"32";"79"
"8503";"471";"33";"79"
"8504";"471";"34";"92"
"8505";"471";"35";"81"
"8506";"471";"36";"88"
"8507";"491";"9";"87"
"8508";"400";"3";"91"
"8509";"400";"4";"78"
"8510";"336";"15";"63"
"8511";"336";"16";"79"
"8512";"441";"1";"72"
"8513";"441";"2";"91"
"8514";"441";"4";"88"
"8515";"441";"3";"88"
"8516";"441";"5";"83"
"8517";"441";"6";"79"
"8518";"525";"2";"79"
"8519";"525";"3";"91"
"8520";"525";"4";"94"
"8521";"525";"9";"84"
"8522";"525";"5";"83"
"8523";"434";"22";"49"
"8524";"434";"23";"76"
"8525";"419";"12";"82"
"8526";"491";"8";"97"
"8527";"491";"10";"93"
"8528";"507";"13";"72"
"8529";"507";"14";"89"
"8530";"491";"11";"80"
"8531";"507";"15";"70"
"8532";"481";"4";"91"
"8533";"527";"1";"75"
"8534";"481";"5";"93"
"8535";"527";"2";"76"
"8536";"412";"13";"56"
"8537";"412";"14";"59"
"8538";"527";"3";"85"
"8539";"336";"17";"62"
"8540";"336";"18";"58"
"8541";"522";"11";"80"
"8542";"522";"12";"82"
"8543";"511";"5";"76"
"8544";"336";"19";"81"
"8545";"336";"20";"79"
"8546";"336";"21";"61"
"8547";"336";"22";"74"
"8548";"475";"14";"91"
"8549";"481";"6";"100"
"8550";"481";"7";"90"
"8551";"441";"7";"87"
"8552";"441";"8";"93"
"8553";"336";"23";"53"
"8554";"336";"24";"72"
"8555";"336";"25";"50"
"8556";"336";"26";"57"
"8557";"336";"27";"75"
"8558";"336";"28";"73"
"8559";"527";"4";"97"
"8560";"527";"5";"73"
"8561";"522";"13";"72"
"8562";"522";"14";"84"
"8563";"522";"15";"76"
"8564";"522";"16";"79"
"8565";"522";"17";"87"
"8566";"522";"18";"81"
"8567";"522";"19";"81"
"8568";"522";"20";"88"
"8569";"458";"33";"54"
"8570";"336";"29";"38"
"8571";"336";"30";"17"
"8572";"336";"31";"75"
"8573";"513";"1";"59"
"8574";"513";"36";"67"
"8575";"419";"13";"72"
"8576";"419";"14";"87"
"8577";"419";"15";"74"
"8578";"522";"21";"82"
"8579";"522";"22";"74"
"8580";"419";"16";"74"
"8581";"419";"17";"96"
"8582";"419";"18";"94"
"8583";"419";"19";"94"
"8584";"419";"20";"79"
"8585";"490";"25";"88"
"8586";"490";"26";"60"
"8587";"410";"4";"72"
"8588";"522";"23";"71"
"8589";"522";"24";"76"
"8590";"522";"25";"65"
"8591";"498";"14";"74"
"8592";"336";"32";"46"
"8593";"336";"33";"59"
"8594";"336";"34";"77"
"8595";"522";"26";"93"
"8596";"522";"27";"89"
"8597";"522";"28";"84"
"8598";"522";"29";"80"
"8599";"522";"30";"53"
"8600";"522";"31";"84"
"8601";"336";"35";"61"
"8602";"336";"36";"65"
"8603";"419";"21";"97"
"8604";"522";"32";"71"
"8605";"522";"33";"85"
"8606";"522";"34";"72"
"8607";"419";"22";"92"
"8608";"419";"23";"88"
"8609";"419";"24";"85"
"8610";"419";"25";"88"
"8611";"536";"2";"71"
"8612";"536";"1";"81"
"8613";"536";"3";"76"
"8614";"420";"4";"81"
"8615";"536";"4";"88"
"8616";"536";"5";"63"
"8617";"536";"6";"100"
"8618";"434";"24";"65"
"8619";"434";"25";"38"
"8620";"490";"27";"82"
"8621";"434";"26";"74"
"8622";"490";"28";"82"
"8623";"490";"29";"67"
"8624";"533";"1";"81"
"8625";"522";"35";"69"
"8626";"533";"2";"68"
"8627";"522";"36";"58"
"8628";"536";"7";"74"
"8629";"536";"8";"90"
"8630";"457";"15";"61"
"8631";"457";"16";"70"
"8632";"470";"15";"54"
"8633";"457";"17";"85"
"8634";"483";"12";"79"
"8635";"463";"4";"69"
"8636";"457";"18";"77"
"8637";"483";"13";"83"
"8638";"457";"19";"73"
"8639";"538";"1";"86"
"8640";"538";"2";"88"
"8641";"483";"14";"84"
"8642";"538";"3";"66"
"8643";"483";"15";"91"
"8644";"538";"4";"75"
"8645";"483";"16";"81"
"8646";"483";"17";"91"
"8647";"491";"12";"79"
"8648";"434";"27";"80"
"8649";"434";"28";"78"
"8650";"434";"29";"67"
"8651";"434";"30";"37"
"8652";"419";"26";"98"
"8653";"419";"27";"70"
"8654";"410";"5";"68"
"8655";"410";"6";"79"
"8656";"410";"7";"65"
"8657";"457";"20";"74"
"8658";"536";"10";"90"
"8659";"536";"9";"82"
"8660";"457";"21";"56"
"8661";"536";"11";"80"
"8662";"539";"2";"85"
"8663";"539";"1";"53"
"8664";"457";"22";"66"
"8665";"483";"18";"84"
"8666";"483";"19";"90"
"8667";"483";"20";"82"
"8668";"483";"21";"79"
"8669";"454";"25";"41"
"8670";"540";"1";"93"
"8671";"540";"2";"82"
"8672";"483";"22";"79"
"8673";"540";"3";"88"
"8674";"540";"4";"75"
"8675";"540";"5";"80"
"8676";"540";"6";"76"
"8677";"540";"7";"77"
"8678";"540";"8";"97"
"8679";"540";"9";"76"
"8680";"540";"10";"83"
"8681";"457";"23";"76"
"8682";"457";"24";"61"
"8683";"536";"12";"72"
"8684";"527";"6";"62"
"8685";"419";"28";"98"
"8686";"469";"14";"64"
"8687";"419";"29";"100"
"8688";"419";"30";"80"
"8689";"469";"16";"84"
"8690";"457";"25";"53"
"8691";"469";"17";"74"
"8692";"457";"26";"71"
"8693";"536";"13";"75"
"8694";"469";"18";"71"
"8695";"457";"27";"73"
"8696";"536";"14";"84"
"8697";"457";"28";"67"
"8698";"536";"15";"67"
"8699";"536";"16";"84"
"8700";"448";"16";"79"
"8701";"448";"17";"87"
"8702";"448";"18";"74"
"8703";"539";"3";"94"
"8704";"539";"4";"81"
"8705";"539";"5";"63"
"8706";"434";"31";"19"
"8707";"434";"32";"58"
"8708";"454";"26";"67"
"8709";"434";"33";"62"
"8710";"434";"34";"62"
"8711";"434";"35";"69"
"8712";"448";"19";"83"
"8713";"527";"7";"42"
"8714";"527";"8";"90"
"8715";"447";"12";"62"
"8716";"447";"36";"53"
"8717";"457";"29";"47"
"8718";"457";"30";"57"
"8719";"457";"31";"75"
"8720";"457";"1";"76"
"8721";"457";"32";"54"
"8722";"539";"6";"59"
"8723";"539";"7";"71"
"8724";"536";"18";"77"
"8725";"536";"19";"71"
"8726";"448";"20";"79"
"8727";"536";"20";"88"
"8728";"489";"10";"87"
"8729";"536";"21";"92"
"8730";"536";"17";"68"
"8731";"511";"14";"89"
"8732";"490";"30";"67"
"8733";"536";"22";"64"
"8734";"490";"31";"78"
"8735";"463";"5";"61"
"8736";"490";"32";"67"
"8737";"537";"1";"66"
"8738";"419";"31";"81"
"8739";"419";"32";"92"
"8740";"419";"33";"100"
"8741";"537";"2";"85"
"8742";"419";"34";"98"
"8743";"483";"23";"79"
"8744";"419";"35";"92"
"8745";"419";"36";"93"
"8746";"536";"23";"88"
"8747";"536";"24";"76"
"8748";"539";"8";"79"
"8749";"539";"9";"44"
"8750";"267";"7";"71"
"8751";"531";"2";"71"
"8752";"531";"3";"62"
"8753";"531";"4";"69"
"8754";"531";"5";"68"
"8755";"498";"18";"81"
"8756";"531";"6";"55"
"8757";"531";"7";"61"
"8758";"531";"8";"83"
"8759";"498";"19";"63"
"8760";"490";"33";"69"
"8761";"490";"34";"72"
"8762";"531";"9";"51"
"8763";"527";"9";"82"
"8764";"285";"12";"49"
"8765";"285";"13";"67"
"8766";"543";"17";"91"
"8767";"543";"29";"91"
"8768";"543";"35";"83"
"8769";"400";"5";"78"
"8770";"400";"6";"90"
"8771";"400";"7";"90"
"8772";"410";"8";"83"
"8773";"400";"23";"82"
"8774";"536";"25";"44"
"8775";"536";"26";"74"
"8776";"536";"27";"84"
"8777";"536";"28";"80"
"8778";"483";"24";"80"
"8779";"457";"33";"54"
"8780";"483";"25";"79"
"8781";"434";"36";"60"
"8782";"543";"15";"100"
"8783";"543";"27";"82"
"8784";"536";"29";"69"
"8785";"536";"30";"13"
"8786";"539";"10";"80"
"8787";"536";"31";"53"
"8788";"536";"32";"79"
"8789";"536";"33";"54"
"8790";"536";"34";"52"
"8791";"538";"5";"76"
"8792";"538";"6";"72"
"8793";"538";"7";"94"
"8794";"538";"8";"86"
"8795";"483";"26";"93"
"8796";"483";"27";"80"
"8797";"538";"9";"64"
"8798";"538";"10";"77"
"8799";"539";"11";"92"
"8800";"487";"1";"86"
"8801";"487";"2";"79"
"8802";"487";"3";"84"
"8803";"539";"12";"82"
"8804";"539";"13";"100"
"8805";"539";"14";"92"
"8806";"536";"35";"53"
"8807";"536";"36";"51"
"8808";"509";"1";"88"
"8809";"509";"2";"85"
"8810";"457";"34";"70"
"8811";"457";"35";"64"
"8812";"457";"36";"63"
"8813";"454";"27";"73"
"8814";"539";"15";"89"
"8815";"469";"19";"62"
"8816";"469";"20";"74"
"8817";"543";"34";"88"
"8818";"469";"21";"65"
"8819";"543";"22";"91"
"8820";"487";"4";"81"
"8821";"543";"11";"92"
"8822";"487";"5";"80"
"8823";"487";"6";"93"
"8824";"487";"7";"81"
"8825";"487";"8";"86"
"8826";"487";"9";"82"
"8827";"487";"10";"93"
"8828";"487";"11";"84"
"8829";"410";"9";"80"
"8830";"483";"28";"86"
"8831";"483";"29";"89"
"8832";"484";"2";"94"
"8833";"539";"16";"79"
"8834";"541";"11";"78"
"8835";"527";"10";"70"
"8836";"541";"9";"80"
"8837";"541";"6";"86"
"8838";"541";"36";"77"
"8839";"547";"1";"88"
"8840";"547";"8";"86"
"8841";"547";"36";"74"
"8842";"546";"1";"81"
"8843";"546";"3";"88"
"8844";"267";"6";"83"
"8845";"475";"15";"93"
"8846";"546";"5";"76"
"8847";"539";"17";"85"
"8848";"539";"18";"71"
"8849";"539";"19";"88"
"8850";"489";"11";"88"
"8851";"489";"12";"63"
"8852";"489";"13";"83"
"8853";"489";"14";"85"
"8854";"489";"15";"78"
"8855";"546";"2";"82"
"8856";"539";"20";"85"
"8857";"483";"30";"97"
"8858";"483";"31";"97"
"8859";"463";"6";"52"
"8860";"539";"21";"68"
"8861";"483";"32";"92"
"8862";"539";"22";"72"
"8863";"539";"23";"76"
"8864";"539";"24";"72"
"8865";"483";"33";"90"
"8866";"267";"3";"85"
"8867";"482";"2";"85"
"8868";"482";"3";"74"
"8869";"482";"4";"78"
"8870";"482";"5";"90"
"8871";"510";"2";"62"
"8872";"543";"32";"92"
"8873";"510";"3";"88"
"8874";"510";"4";"63"
"8875";"483";"34";"93"
"8876";"483";"35";"97"
"8877";"509";"3";"91"
"8878";"483";"36";"88"
"8879";"267";"8";"76"
"8880";"513";"3";"62"
"8881";"267";"10";"73"
"8882";"513";"8";"90"
"8883";"513";"11";"67"
"8884";"513";"17";"64"
"8885";"267";"11";"73"
"8886";"482";"6";"66"
"8887";"482";"1";"78"
"8888";"482";"7";"94"
"8889";"482";"8";"97"
"8890";"482";"9";"71"
"8891";"482";"10";"77"
"8892";"482";"11";"78"
"8893";"482";"12";"69"
"8894";"482";"13";"69"
"8895";"482";"14";"72"
"8896";"482";"15";"74"
"8897";"400";"9";"82"
"8898";"400";"36";"72"
"8899";"400";"11";"94"
"8900";"463";"7";"81"
"8901";"361";"17";"49"
"8902";"361";"18";"74"
"8903";"497";"6";"90"
"8904";"361";"19";"65"
"8905";"361";"20";"56"
"8906";"361";"21";"35"
"8907";"361";"22";"51"
"8908";"510";"5";"66"
"8909";"361";"23";"56"
"8910";"361";"24";"67"
"8911";"501";"13";"58"
"8912";"475";"16";"100"
"8913";"501";"14";"80"
"8914";"475";"17";"94"
"8915";"501";"15";"61"
"8916";"501";"16";"79"
"8917";"501";"17";"74"
"8918";"537";"3";"76"
"8919";"482";"16";"86"
"8920";"539";"25";"88"
"8921";"537";"4";"75"
"8922";"537";"5";"83"
"8923";"482";"17";"66"
"8924";"482";"36";"72"
"8925";"513";"10";"77"
"8926";"513";"25";"44"
"8927";"482";"35";"67"
"8928";"513";"31";"69"
"8929";"513";"33";"54"
"8930";"482";"34";"68"
"8931";"482";"33";"49"
"8932";"482";"18";"61"
"8933";"482";"19";"87"
"8934";"482";"20";"79"
"8935";"463";"8";"90"
"8936";"361";"25";"44"
"8937";"361";"26";"64"
"8938";"361";"27";"73"
"8939";"361";"28";"53"
"8940";"543";"21";"85"
"8941";"361";"29";"60"
"8942";"361";"30";"43"
"8943";"361";"31";"41"
"8944";"361";"32";"63"
"8945";"497";"7";"84"
"8946";"361";"34";"57"
"8947";"361";"35";"36"
"8948";"513";"23";"65"
"8949";"489";"16";"86"
"8950";"441";"9";"60"
"8951";"441";"10";"83"
"8952";"441";"11";"82"
"8953";"441";"12";"79"
"8954";"441";"13";"81"
"8955";"441";"14";"85"
"8956";"441";"15";"52"
"8957";"441";"16";"74"
"8958";"511";"31";"69"
"8959";"511";"36";"56"
"8960";"441";"17";"81"
"8961";"441";"18";"65"
"8962";"441";"19";"69"
"8963";"441";"21";"76"
"8964";"441";"20";"82"
"8965";"441";"22";"77"
"8966";"463";"9";"56"
"8967";"463";"10";"70"
"8968";"475";"18";"100"
"8969";"475";"19";"98"
"8970";"539";"26";"86"
"8971";"441";"23";"59"
"8972";"441";"24";"78"
"8973";"441";"26";"64"
"8974";"441";"25";"68"
"8975";"267";"14";"80"
"8976";"441";"27";"75"
"8977";"441";"28";"82"
"8978";"441";"29";"60"
"8979";"441";"30";"17"
"8980";"501";"18";"87"
"8981";"501";"19";"67"
"8982";"501";"20";"85"
"8983";"501";"21";"76"
"8984";"501";"22";"77"
"8985";"501";"23";"59"
"8986";"501";"24";"76"
"8987";"538";"11";"73"
"8988";"267";"15";"72"
"8989";"267";"16";"72"
"8990";"441";"31";"84"
"8991";"441";"32";"33"
"8992";"441";"33";"77"
"8993";"441";"34";"83"
"8994";"454";"28";"76"
"8995";"501";"25";"76"
"8996";"501";"26";"79"
"8997";"501";"27";"91"
"8998";"501";"28";"90"
"8999";"495";"5";"83"
"9000";"501";"29";"40"
"9001";"495";"6";"55"
"9002";"410";"10";"77"
"9003";"495";"7";"81"
"9004";"495";"8";"97"
"9005";"410";"11";"76"
"9006";"447";"17";"74"
"9007";"447";"13";"67"
"9008";"447";"14";"85"
"9009";"447";"16";"72"
"9010";"447";"18";"71"
"9011";"447";"19";"65"
"9012";"515";"12";"87"
"9013";"515";"13";"86"
"9014";"557";"1";"75"
"9015";"557";"2";"71"
"9016";"531";"10";"60"
"9017";"531";"1";"75"
"9018";"491";"13";"44"
"9019";"559";"1";"88"
"9020";"559";"2";"85"
"9021";"491";"14";"93"
"9022";"495";"9";"60"
"9023";"497";"8";"86"
"9024";"497";"9";"84"
"9025";"463";"11";"80"
"9026";"558";"1";"83"
"9027";"515";"14";"91"
"9028";"515";"15";"74"
"9029";"489";"17";"98"
"9030";"489";"18";"90"
"9031";"518";"1";"69"
"9032";"518";"2";"84"
"9033";"518";"3";"73"
"9034";"518";"4";"88"
"9035";"560";"2";"75"
"9036";"558";"2";"97"
"9037";"558";"3";"88"
"9038";"558";"4";"88"
"9039";"488";"1";"69"
"9040";"558";"5";"93"
"9041";"488";"2";"88"
"9042";"558";"6";"72"
"9043";"560";"3";"59"
"9044";"488";"3";"38"
"9045";"558";"7";"87"
"9046";"558";"8";"83"
"9047";"463";"12";"72"
"9048";"558";"9";"85"
"9049";"558";"10";"83"
"9050";"558";"11";"88"
"9051";"558";"12";"87"
"9052";"561";"2";"88"
"9053";"561";"3";"79"
"9054";"561";"4";"81"
"9055";"561";"5";"95"
"9056";"518";"5";"69"
"9057";"518";"6";"59"
"9058";"518";"7";"61"
"9059";"558";"13";"78"
"9060";"558";"14";"90"
"9061";"558";"15";"96"
"9062";"558";"16";"98"
"9063";"558";"17";"94"
"9064";"558";"18";"94"
"9065";"558";"19";"88"
"9066";"558";"20";"91"
"9067";"465";"11";"96"
"9068";"558";"21";"92"
"9069";"465";"36";"70"
"9070";"465";"8";"86"
"9071";"495";"10";"70"
"9072";"495";"11";"71"
"9073";"475";"20";"100"
"9074";"475";"21";"95"
"9075";"475";"22";"98"
"9076";"558";"22";"83"
"9077";"518";"8";"90"
"9078";"558";"23";"82"
"9079";"558";"24";"91"
"9080";"558";"25";"97"
"9081";"558";"26";"95"
"9082";"558";"27";"91"
"9083";"558";"28";"90"
"9084";"558";"29";"87"
"9085";"518";"9";"78"
"9086";"558";"30";"90"
"9087";"558";"31";"91"
"9088";"558";"32";"96"
"9089";"462";"4";"81"
"9090";"537";"6";"76"
"9091";"537";"7";"77"
"9092";"462";"6";"76"
"9093";"537";"8";"58"
"9094";"537";"9";"83"
"9095";"559";"3";"68"
"9096";"559";"4";"72"
"9097";"559";"5";"80"
"9098";"465";"34";"80"
"9099";"465";"31";"81"
"9100";"469";"23";"71"
"9101";"447";"20";"85"
"9102";"447";"21";"60"
"9103";"447";"22";"68"
"9104";"465";"30";"47"
"9105";"465";"12";"67"
"9106";"558";"33";"95"
"9107";"558";"34";"92"
"9108";"558";"35";"92"
"9109";"558";"36";"84"
"9110";"447";"23";"76"
"9111";"447";"24";"59"
"9112";"475";"23";"97"
"9113";"447";"25";"65"
"9114";"447";"26";"62"
"9115";"447";"27";"73"
"9116";"447";"28";"65"
"9117";"447";"29";"42"
"9118";"561";"1";"81"
"9119";"561";"11";"84"
"9120";"443";"2";"62"
"9121";"443";"3";"59"
"9122";"443";"4";"69"
"9123";"443";"5";"68"
"9124";"561";"19";"62"
"9125";"443";"6";"66"
"9126";"443";"7";"74"
"9127";"443";"8";"66"
"9128";"443";"9";"89"
"9129";"443";"10";"57"
"9130";"497";"10";"90"
"9131";"561";"36";"51"
"9132";"491";"15";"85"
"9133";"447";"30";"77"
"9134";"447";"31";"78"
"9135";"447";"32";"63"
"9136";"501";"30";"60"
"9137";"447";"33";"56"
"9138";"501";"31";"84"
"9139";"447";"34";"52"
"9140";"501";"32";"88"
"9141";"491";"16";"91"
"9142";"501";"33";"64"
"9143";"501";"34";"70"
"9144";"501";"35";"72"
"9145";"491";"17";"83"
"9146";"267";"13";"69"
"9147";"495";"12";"62"
"9148";"495";"13";"64"
"9149";"561";"14";"70"
"9150";"561";"9";"62"
"9151";"561";"33";"36"
"9152";"410";"12";"77"
"9153";"469";"24";"74"
"9154";"454";"29";"38"
"9155";"469";"26";"76"
"9156";"495";"14";"66"
"9157";"469";"27";"91"
"9158";"495";"15";"83"
"9159";"469";"36";"51"
"9160";"469";"25";"65"
"9161";"469";"29";"91"
"9162";"469";"32";"63"
"9163";"484";"6";"83"
"9164";"495";"16";"65"
"9165";"495";"17";"81"
"9166";"495";"18";"68"
"9167";"509";"4";"100"
"9168";"509";"5";"88"
"9169";"566";"2";"85"
"9170";"566";"3";"91"
"9171";"566";"4";"88"
"9172";"566";"5";"88"
"9173";"495";"19";"83"
"9174";"495";"20";"91"
"9175";"495";"21";"71"
"9176";"557";"3";"74"
"9177";"495";"22";"68"
"9178";"447";"35";"36"
"9179";"518";"10";"78"
"9180";"495";"23";"65"
"9181";"560";"4";"75"
"9182";"518";"11";"73"
"9183";"560";"5";"71"
"9184";"495";"24";"54"
"9185";"462";"7";"71"
"9186";"495";"25";"68"
"9187";"462";"8";"72"
"9188";"462";"9";"49"
"9189";"462";"10";"57"
"9190";"463";"13";"39"
"9191";"443";"11";"63"
